Source;Target;Label;Highway;Length;Type
1;2;Avenida Doutor Júlio Filipe de Almeida Carrapato;tertiary;27.91;Undirected
3;4;UNAMED;tertiary;2.52;Undirected
4;5;UNAMED;tertiary;24.74;Undirected
5;6;UNAMED;tertiary;13.96;Undirected
6;7;UNAMED;tertiary;20.99;Undirected
8;9;Rua Doutor Cândido Guerreiro;tertiary;134.34;Undirected
9;10;Rua Doutor Cândido Guerreiro;tertiary;102.43;Undirected
10;3;Rua Doutor Cândido Guerreiro;tertiary;3.1;Undirected
11;12;Rua Infante Dom Henrique;tertiary;4.47;Undirected
12;13;Rua Infante Dom Henrique;tertiary;19.27;Undirected
13;14;Rua Infante Dom Henrique;tertiary;57.65;Undirected
15;16;Rua Reitor Teixeira Gomes;tertiary;3.17;Undirected
16;17;Rua Reitor Teixeira Gomes;tertiary;298.44;Undirected
17;18;Rua Reitor Teixeira Gomes;tertiary;24.8;Undirected
18;19;Rua Reitor Teixeira Gomes;tertiary;316.42;Undirected
20;21;Rua Reitor Teixeira Guedes;residential;55.4;Undirected
21;22;Rua Reitor Teixeira Guedes;residential;22.34;Undirected
22;23;Rua Reitor Teixeira Guedes;residential;75.23;Undirected
23;24;Rua Reitor Teixeira Guedes;residential;49.3;Undirected
24;25;Rua Reitor Teixeira Guedes;residential;9.63;Undirected
25;9;Rua Reitor Teixeira Guedes;residential;5.77;Undirected
9;26;Rua Reitor Teixeira Guedes;residential;46.32;Undirected
26;27;Rua Reitor Teixeira Guedes;residential;1.91;Undirected
27;28;Rua Reitor Teixeira Guedes;residential;138.2;Undirected
29;30;Rua de Portugal;residential;36.12;Undirected
30;31;Rua de Portugal;residential;8.99;Undirected
31;32;Rua de Portugal;residential;60.22;Undirected
32;33;Rua de Portugal;residential;18.6;Undirected
33;34;Rua de Portugal;residential;61.51;Undirected
35;4;Avenida 5 de Outubro;tertiary;205.32;Undirected
4;36;Avenida 5 de Outubro;tertiary;2.49;Undirected
36;37;Avenida 5 de Outubro;tertiary;153.33;Undirected
37;38;Avenida 5 de Outubro;tertiary;224.77;Undirected
39;40;Rua de Berlin;residential;63.3;Undirected
40;41;Rua de Berlin;residential;307.87;Undirected
41;42;Rua de Berlin;residential;8.8;Undirected
39;43;Rua Antero de Quental;residential;53.31;Undirected
43;44;Rua Antero de Quental;residential;66.34;Undirected
44;45;Rua Antero de Quental;residential;35.52;Undirected
45;46;Rua Antero de Quental;residential;25.12;Undirected
46;47;Rua Antero de Quental;residential;60.99;Undirected
47;48;Rua Antero de Quental;residential;49.57;Undirected
48;49;Rua Antero de Quental;residential;78.08;Undirected
50;51;Rua Ataíde de Olivera;residential;76.66;Undirected
51;52;Rua Ataíde de Olivera;residential;64.15;Undirected
52;53;Rua Ataíde de Olivera;residential;67.26;Undirected
53;20;Rua Ataíde de Olivera;residential;68.72;Undirected
20;54;Rua Ataíde de Olivera;residential;34.73;Undirected
54;55;Rua Ataíde de Olivera;residential;50.02;Undirected
55;56;Rua Ataíde de Olivera;residential;42.1;Undirected
56;57;Rua Ataíde de Olivera;residential;52.63;Undirected
7;58;UNAMED;residential;28.28;Undirected
58;59;UNAMED;residential;16.72;Undirected
60;61;UNAMED;residential;23.9;Undirected
62;63;Rua Pintor Carlos Porfírio;residential;129.34;Undirected
63;64;Rua Pintor Carlos Porfírio;residential;15.54;Undirected
64;65;Rua Pintor Carlos Porfírio;residential;80.04;Undirected
66;67;Travessa Pintor Carlos Porfírio;residential;13.95;Undirected
67;68;Travessa Pintor Carlos Porfírio;residential;17.42;Undirected
68;69;Travessa Pintor Carlos Porfírio;residential;15.09;Undirected
69;70;Travessa Pintor Carlos Porfírio;residential;11.12;Undirected
70;71;Travessa Pintor Carlos Porfírio;residential;159.91;Undirected
72;73;UNAMED;residential;41.41;Undirected
74;75;Rua do Bocage;residential;25.55;Undirected
75;76;Rua do Bocage;residential;55.48;Undirected
77;78;UNAMED;residential;21.56;Undirected
79;80;Rua Brites de Almeida;residential;18.24;Undirected
80;81;Rua Brites de Almeida;residential;4.05;Undirected
81;82;Rua Brites de Almeida;residential;18.36;Undirected
82;83;Rua Brites de Almeida;residential;31.04;Undirected
83;84;Rua Brites de Almeida;residential;16.32;Undirected
84;79;Rua Brites de Almeida;residential;10.2;Undirected
85;82;UNAMED;residential;54.54;Undirected
75;86;Travessa da Trindade;residential;90.57;Undirected
87;88;Rua da Comunidade Lusíada;residential;133.52;Undirected
89;90;Rua Teófilo Braga;residential;20.8;Undirected
90;91;Rua Teófilo Braga;residential;86.33;Undirected
92;93;Rua Francisco Barreto;tertiary;22.17;Undirected
93;94;Rua Francisco Barreto;tertiary;58.85;Undirected
94;95;Rua Francisco Barreto;tertiary;63.88;Undirected
95;96;Rua Francisco Barreto;tertiary;59.36;Undirected
97;98;Largo do Carmo;residential;64.23;Undirected
98;99;Largo do Carmo;residential;11.17;Undirected
100;101;Rua do Alportel;residential;5.48;Undirected
101;102;Rua do Alportel;residential;6.58;Undirected
102;103;Rua do Alportel;residential;6.12;Undirected
103;104;Rua do Alportel;residential;59.14;Undirected
104;105;Rua do Alportel;residential;63.59;Undirected
105;106;Rua do Alportel;residential;74.92;Undirected
106;107;Rua do Alportel;residential;23.97;Undirected
108;109;Rua Lethes;residential;22.31;Undirected
107;110;Rua Cruz das Mestras;residential;23.06;Undirected
110;111;Rua Cruz das Mestras;residential;104.08;Undirected
111;112;Rua Cruz das Mestras;residential;79.85;Undirected
112;113;Rua Cruz das Mestras;residential;24.88;Undirected
113;114;Rua João de Deus;residential;52.91;Undirected
114;115;Rua João de Deus;residential;43.48;Undirected
115;116;Rua João de Deus;residential;74.14;Undirected
116;28;Rua João de Deus;residential;156.88;Undirected
117;118;Largo Doutor Francisco Sá Carneiro;residential;25.13;Undirected
118;119;Largo Doutor Francisco Sá Carneiro;residential;151.95;Undirected
119;120;Largo Doutor Francisco Sá Carneiro;residential;19.48;Undirected
31;121;Rua Mouzinho de Albuquerque;residential;78.88;Undirected
121;122;Rua Mouzinho de Albuquerque;residential;54.85;Undirected
122;116;Rua Mouzinho de Albuquerque;residential;47.35;Undirected
116;123;Rua Mouzinho de Albuquerque;residential;89.11;Undirected
123;8;Rua Mouzinho de Albuquerque;residential;43.71;Undirected
124;121;UNAMED;residential;72.49;Undirected
125;126;Rua Almeida Garrett;residential;44.87;Undirected
126;122;Rua Almeida Garrett;residential;74.31;Undirected
122;127;Rua Almeida Garrett;residential;94.97;Undirected
127;128;Rua Almeida Garrett;residential;57.79;Undirected
123;26;Rua Doutor Coelho de Carvalho;residential;136.91;Undirected
24;129;Rua Eça de Queiros;residential;46.98;Undirected
129;55;Rua Eça de Queiros;residential;138.0;Undirected
130;131;Rua Pedro Nunes;residential;138.08;Undirected
131;132;Rua Pedro Nunes;residential;160.42;Undirected
44;133;Rua do Bom João;residential;28.25;Undirected
133;134;Rua do Bom João;residential;124.64;Undirected
134;135;Rua do Bom João;residential;24.5;Undirected
136;137;Rua Alves Rocada;residential;23.36;Undirected
137;138;Rua Alves Rocada;residential;119.96;Undirected
139;140;Rua Dom Jerónimo Osório;residential;28.52;Undirected
140;141;Rua Dom Jerónimo Osório;residential;22.55;Undirected
141;142;Rua Dom Jerónimo Osório;residential;39.37;Undirected
142;143;Rua Dom Jerónimo Osório;residential;63.64;Undirected
143;144;Rua Dom Jerónimo Osório;residential;65.19;Undirected
144;145;Rua Dom Jerónimo Osório;residential;66.89;Undirected
145;146;Rua Dom Jerónimo Osório;residential;63.5;Undirected
147;148;UNAMED;residential;7.86;Undirected
148;149;UNAMED;residential;9.16;Undirected
150;151;Rua Baptista Lopes;residential;77.85;Undirected
151;152;Rua Baptista Lopes;residential;56.91;Undirected
152;153;Rua Baptista Lopes;residential;3.08;Undirected
153;154;Rua Baptista Lopes;residential;1.77;Undirected
154;155;Rua Baptista Lopes;residential;36.35;Undirected
156;157;Rua do Compromisso;residential;111.24;Undirected
158;159;Rua do Alportel;primary;9.77;Undirected
160;161;Rua da Moagem;residential;178.82;Undirected
161;162;Rua Gomes Freire;residential;49.4;Undirected
163;164;UNAMED;primary;8.19;Undirected
164;165;UNAMED;primary;8.0;Undirected
165;166;UNAMED;primary;41.57;Undirected
166;167;UNAMED;primary;41.15;Undirected
167;168;UNAMED;primary;37.34;Undirected
168;163;UNAMED;primary;31.11;Undirected
166;169;UNAMED;primary;300.6;Undirected
158;170;Rua do Alportel;residential;112.25;Undirected
170;171;Rua do Alportel;residential;67.52;Undirected
171;172;Rua do Alportel;residential;45.35;Undirected
172;173;Rua do Alportel;residential;36.59;Undirected
173;174;Rua do Alportel;residential;48.64;Undirected
175;176;Praça Alexandre Herculano;residential;32.86;Undirected
176;177;Praça Alexandre Herculano;residential;52.3;Undirected
178;179;Rua Engenheiro Joaquim Lopes Belchior;residential;92.87;Undirected
179;180;Rua Engenheiro Joaquim Lopes Belchior;residential;18.33;Undirected
180;181;Rua Engenheiro Joaquim Lopes Belchior;residential;85.52;Undirected
182;183;UNAMED;residential;32.38;Undirected
180;184;Largo de São Francisco;residential;85.12;Undirected
184;185;Largo de São Francisco;residential;55.75;Undirected
185;186;Largo de São Francisco;residential;31.04;Undirected
186;187;Largo de São Francisco;residential;58.26;Undirected
187;188;Largo de São Francisco;residential;30.51;Undirected
189;190;Praça Dom Francisco Gomes;residential;14.43;Undirected
190;191;Praça Dom Francisco Gomes;residential;56.12;Undirected
191;192;Praça Dom Francisco Gomes;residential;7.91;Undirected
193;194;UNAMED;primary;250.26;Undirected
194;195;UNAMED;primary;566.76;Undirected
196;197;Rua Comandante Francisco Manuel;residential;33.74;Undirected
198;199;UNAMED;residential;13.78;Undirected
199;200;UNAMED;residential;18.44;Undirected
201;202;Rua João Stuard;residential;73.78;Undirected
202;203;Rua João Stuard;residential;26.15;Undirected
203;204;Rua João Stuard;residential;72.35;Undirected
205;206;Rua da Boavista;residential;141.98;Undirected
206;207;Rua da Abegoaria;residential;153.72;Undirected
208;209;Rua Serpa Pinto;residential;24.88;Undirected
209;210;Rua Serpa Pinto;residential;41.41;Undirected
210;91;Rua Serpa Pinto;residential;57.44;Undirected
91;205;Rua Serpa Pinto;residential;69.72;Undirected
205;207;Rua Serpa Pinto;residential;71.66;Undirected
207;211;Rua Serpa Pinto;residential;16.77;Undirected
211;212;Rua Serpa Pinto;residential;39.09;Undirected
213;139;Estrada da Penha;residential;196.32;Undirected
139;214;Estrada da Penha;residential;69.56;Undirected
214;215;Estrada da Penha;residential;13.8;Undirected
216;140;Rua de São Luís;residential;82.22;Undirected
171;217;Rua Doutor Guilherme Centazzi;residential;52.51;Undirected
217;218;Rua Doutor Guilherme Centazzi;residential;6.77;Undirected
218;219;Rua Doutor Guilherme Centazzi;residential;16.12;Undirected
219;220;Rua Doutor Guilherme Centazzi;residential;13.22;Undirected
220;221;Rua Doutor Guilherme Centazzi;residential;17.79;Undirected
221;222;Rua Doutor Guilherme Centazzi;residential;33.07;Undirected
222;223;Rua Doutor Guilherme Centazzi;residential;16.08;Undirected
223;224;Rua Doutor Guilherme Centazzi;residential;17.06;Undirected
224;225;Rua Doutor Guilherme Centazzi;residential;16.17;Undirected
225;226;Rua Doutor Guilherme Centazzi;residential;6.66;Undirected
226;227;Rua Doutor Guilherme Centazzi;residential;19.31;Undirected
227;228;Rua Doutor Guilherme Centazzi;residential;22.87;Undirected
228;229;Rua Doutor Guilherme Centazzi;residential;3.61;Undirected
229;230;Rua Doutor Guilherme Centazzi;residential;19.39;Undirected
211;231;Rua da Atalaia;residential;128.37;Undirected
182;232;Rua Nova do Castelo;residential;111.95;Undirected
233;234;Rua do Arco;residential;33.78;Undirected
88;235;Rua Gil Eanes;residential;174.95;Undirected
236;237;Praça Dom Francisco Gomes;tertiary;6.0;Undirected
237;238;Praça Dom Francisco Gomes;tertiary;92.26;Undirected
239;240;UNAMED;tertiary;5.7;Undirected
240;241;UNAMED;tertiary;21.42;Undirected
241;242;UNAMED;tertiary;8.81;Undirected
242;243;UNAMED;tertiary;10.28;Undirected
243;239;UNAMED;tertiary;18.18;Undirected
244;245;UNAMED;tertiary;8.48;Undirected
245;197;UNAMED;tertiary;19.73;Undirected
197;246;UNAMED;tertiary;15.05;Undirected
246;244;UNAMED;tertiary;15.15;Undirected
247;248;Avenida da República;residential;13.16;Undirected
247;249;Avenida da República;tertiary;75.28;Undirected
242;250;Avenida da República;tertiary;9.23;Undirected
250;251;Avenida da República;tertiary;12.21;Undirected
251;247;Avenida da República;tertiary;91.41;Undirected
248;87;UNAMED;residential;19.7;Undirected
87;249;Avenida da República;residential;80.42;Undirected
236;245;UNAMED;tertiary;43.26;Undirected
252;239;UNAMED;tertiary;26.57;Undirected
253;254;UNAMED;residential;354.03;Undirected
255;256;Largo de São Francisco;residential;24.62;Undirected
256;257;Largo de São Francisco;residential;89.21;Undirected
257;258;Largo de São Francisco;residential;54.6;Undirected
258;179;Largo de São Francisco;residential;86.6;Undirected
259;260;Rua do Município;residential;65.75;Undirected
260;261;Rua do Município;residential;35.92;Undirected
261;262;Rua do Município;residential;7.51;Undirected
263;264;Travessa do Bocage;residential;31.52;Undirected
175;265;Rua Rebelo da Silva;residential;109.23;Undirected
266;267;UNAMED;residential;26.99;Undirected
83;266;Rua Brites de Almeida;residential;48.7;Undirected
266;268;Rua Brites de Almeida;residential;43.51;Undirected
269;82;Rua do Pé da Cruz;residential;153.45;Undirected
270;271;Rua da Misericórdia;residential;138.76;Undirected
272;273;Praça Alexandre Herculano;residential;61.85;Undirected
273;274;Rua Castilho;residential;61.91;Undirected
274;275;Rua Castilho;residential;47.72;Undirected
177;276;Praça Alexandre Herculano;residential;8.53;Undirected
276;277;Praça Alexandre Herculano;residential;30.71;Undirected
277;264;Praça Alexandre Herculano;residential;10.09;Undirected
264;278;Rua Veríssimo de Almeida;residential;89.69;Undirected
261;279;Rua Domingos Guieiro;residential;76.35;Undirected
280;281;Rua do Trem;residential;45.84;Undirected
279;282;Rua do Rasquinho;residential;110.56;Undirected
255;188;Rua Teresa Ramalho Ortigão;residential;31.75;Undirected
188;283;Rua Teresa Ramalho Ortigão;residential;12.55;Undirected
283;284;Rua Teresa Ramalho Ortigão;residential;40.13;Undirected
284;285;Rua Teresa Ramalho Ortigão;residential;47.45;Undirected
285;286;Rua Teresa Ramalho Ortigão;residential;97.39;Undirected
286;287;Rua Teresa Ramalho Ortigão;residential;68.69;Undirected
287;288;Rua Teresa Ramalho Ortigão;residential;91.86;Undirected
288;289;Rua Teresa Ramalho Ortigão;residential;105.19;Undirected
290;291;Largo de São Francisco;residential;27.25;Undirected
291;186;Largo de São Francisco;residential;69.31;Undirected
184;258;Largo de São Francisco;residential;31.81;Undirected
258;292;Largo de São Francisco;residential;101.23;Undirected
293;294;Largo de São Francisco;residential;59.26;Undirected
294;295;Largo de São Francisco;residential;66.79;Undirected
296;297;Rua do Albergue;residential;112.74;Undirected
297;255;Rua do Albergue;residential;82.33;Undirected
257;185;Largo de São Francisco;residential;31.71;Undirected
185;298;Largo de São Francisco;residential;85.25;Undirected
165;299;Avenida Calouste Gulbenkian;primary;291.34;Undirected
