Id;Latitude;Longitude;Betweenness Centrality;Closeness Centrality
1094;37.0206314;-7.9345269;36981;57.3719475068407
1095;37.0206144;-7.9385555;36327;61.6320457134499
1096;37.0182801;-7.9323168;0;36.7664384289259
1097;37.0202224;-7.93207;0;46.7870080354475
1098;37.0206657;-7.9334836;0;48.4174102259044
1099;37.0203551;-7.9322873;0;53.550094427843
1100;37.0205222;-7.9392824;0;50.7877197379945
1101;37.0207267;-7.9373501;3;49.0947101409473
1102;37.0191474;-7.9287334;23161;62.6829854684578
1103;37.0192064;-7.928812;125539;70.8806489635668
1104;37.0197637;-7.9301673;119085;73.8228939134219
1105;37.0153418;-7.9168968;0;58.9064964270365
1106;37.0176097;-7.9280414;0;59.4591408303464
1107;37.0136455;-7.9296158;0;38.9613703221575
1108;37.0271444;-7.9454121;0;74.0619458198204
1109;37.0123734;-7.9348968;0;27.6790728190464
1110;37.0170089;-7.9368688;9303;58.8469047252213
1111;37.0187406;-7.9396554;0;41.5653555406064
1112;37.0250439;-7.9243789;0;44.5090720480093
1113;37.0210412;-7.9354076;38165;61.684998466202
1114;37.0260729;-7.9430066;1185;47.2261683323525
1115;37.0260008;-7.943335;0;41.9347045095215
1116;37.0254623;-7.9427875;0;43.5098309375121
1117;37.0271156;-7.9295795;6619;60.6067927351555
1118;37.0133724;-7.9334151;1111;39.0384017622999
1119;37.0180136;-7.9369356;15902;57.6752390071407
1120;37.01796;-7.9366243;534;46.7838707960231
1121;37.0131325;-7.9333681;0;34.8637761115481
1122;37.0149193;-7.9319133;0;42.8423974747135
1123;37.0315839;-7.9315872;0;32.8608244765763
