Id;Latitude;Longitude;Betweenness Centrality;Closeness Centrality
212;41.6936884;-8.8334145;1042;21.3773252434203
213;41.6937169;-8.8327965;7642;29.4944275883603
214;41.6937835;-8.8333479;1039;24.1599197374938
215;41.6927743;-8.8373521;459;13.1004966169902
216;41.6928091;-8.8373561;53;23.0006956147382
217;41.6906213;-8.8335783;10456;30.9186543491867
218;41.6901555;-8.8334071;1709;26.6740332365427
219;41.6937325;-8.8334837;425;12.2298946268969
220;41.6959501;-8.8223734;425;26.7772607217832
221;41.6954997;-8.8217608;0;18.5082216923064
222;41.6945868;-8.8373556;0;14.0423270187719
223;41.6951276;-8.8212196;0;28.1048238214617
224;41.691651;-8.8271209;2741;22.6573320592931
225;41.6912203;-8.8320573;1046;25.6991899681901
226;41.6909906;-8.8319371;15177;29.6990253802037
227;41.6982215;-8.8228027;35989;27.2929735316749
228;41.6972654;-8.8215372;5954;28.4689023999064
229;41.6971183;-8.8212888;4788;28.0848096393659
230;41.6928401;-8.8388216;0;2.48556064704543
231;41.693592;-8.8377986;9;2.6010765044843
232;41.7020488;-8.82996;5266;20.1643269166988
